state,city,last_updated_day,PM10,PM2,NO2,NH3,SO2,CO,OZONE,AQI
West Bengal,Kolkata,2018-05-10,84.7,324.0,116.4,34.0,72.7,8.15,60.4,191.0
West Bengal,Kolkata,2018-05-11,568.3,171.2,76.1,17.1,51.8,4.9,130.9,319.0
Karnataka,Bangalore,2018-05-11,450.6,471.3,114.9,7.2,52.1,9.61,94.1,408.7
Delhi,Delhi,2018-05-11,140.9,369.1,38.2,28.3,42.4,0.88,42.9,270.2
Delhi,Delhi,2018-05-12,444.9,302.0,145.0,24.0,66.1,9.43,61.7,265.9
West Bengal,Kolkata,2018-05-12,543.2,452.8,25.6,40.2,5.4,7.66,114.0,309.3
Karnataka,Bangalore,2018-05-12,98.9,408.7,105.2,25.4,42.3,5.64,17.2,412.7
Delhi,Delhi,2018-05-13,523.4,101.0,6.9,21.8,66.4,6.62,188.6,227.1
West Bengal,Kolkata,2018-05-13,532.3,86.5,77.1,8.1,3.9,4.57,118.7,97.0
Karnataka,Bangalore,2018-05-13,382.6,390.0,149.2,31.7,4.9,0.97,8.3,243.7
West Bengal,Kolkata,2018-05-14,547.4,217.9,20.3,14.5,25.5,9.1,133.5,64.1
Karnataka,Bangalore,2018-05-14,234.2,346.6,36.0,1.8,23.7,7.17,97.9,109.7
Delhi,Delhi,2018-05-14,498.0,6.5,130.2,35.9,21.3,9.45,68.5,207.8
Delhi,Delhi,2018-05-15,367.2,124.6,38.9,4.3,88.9,3.03,136.5,285.4
West Bengal,Kolkata,2018-05-15,309.1,402.0,54.8,18.8,46.2,6.27,193.7,387.1
Karnataka,Bangalore,2018-05-15,52.5,263.9,52.0,18.4,37.4,7.39,103.4,65.3
Delhi,Delhi,2018-05-16,366.6,244.5,47.3,49.5,58.5,9.2,70.4,85.2
West Bengal,Kolkata,2018-05-16,36.0,494.7,109.8,19.2,84.8,5.68,177.8,425.2
Karnataka,Bangalore,2018-05-16,232.6,274.9,7.8,23.1,19.8,7.52,142.4,360.6
Karnataka,Bangalore,2018-05-17,24.6,471.5,58.4,5.6,41.7,5.66,58.0,47.0
Delhi,Delhi,2018-05-17,481.3,296.5,79.9,12.3,21.8,6.23,195.5,285.3
West Bengal,Kolkata,2018-05-17,233.4,327.1,85.5,43.8,46.4,1.45,141.9,461.2
Karnataka,Bangalore,2018-05-18,445.8,86.3,105.9,43.1,54.5,1.62,7.4,213.8
West Bengal,Kolkata,2018-05-18,198.8,484.7,149.2,16.2,26.4,9.72,188.3,283.3
Delhi,Delhi,2018-05-18,308.8,326.6,39.5,24.3,89.4,2.34,144.1,412.7
Delhi,Delhi,2018-05-19,113.1,237.2,133.6,23.9,98.6,7.15,125.9,339.8
West Bengal,Kolkata,2018-05-19,591.8,302.5,101.8,37.4,32.8,0.57,31.1,463.9
Karnataka,Bangalore,2018-05-19,512.7,146.0,131.8,40.1,0.7,5.4,56.6,45.4
Delhi,Delhi,2018-05-20,584.3,204.8,36.5,2.9,0.7,3.62,47.3,25.4
West Bengal,Kolkata,2018-05-20,35.6,264.5,37.2,21.0,61.5,8.73,173.2,223.0
Karnataka,Bangalore,2018-05-20,178.7,327.3,2.2,29.7,54.1,9.28,60.6,155.9
West Bengal,Kolkata,2018-05-21,57.6,307.2,71.3,49.5,99.8,8.13,1.3,256.4
Karnataka,Bangalore,2018-05-21,173.1,218.3,42.2,9.3,80.8,6.09,9.6,259.6
Delhi,Delhi,2018-05-21,132.7,441.7,120.8,30.8,26.9,2.25,72.0,283.6
Delhi,Delhi,2018-05-22,396.4,162.9,37.1,8.4,9.4,9.02,88.1,286.3
West Bengal,Kolkata,2018-05-22,147.0,332.5,93.9,14.3,76.8,0.2,56.7,276.1
Karnataka,Bangalore,2018-05-22,150.5,203.1,138.7,22.3,66.3,4.01,30.0,174.0
Delhi,Delhi,2018-05-23,264.0,415.9,19.9,49.7,51.8,9.45,105.5,486.2
West Bengal,Kolkata,2018-05-23,466.3,295.4,17.1,18.2,36.1,1.13,198.7,478.3
Karnataka,Bangalore,2018-05-23,137.3,314.0,50.2,2.4,90.8,8.48,125.4,386.0
Karnataka,Bangalore,2018-05-24,83.3,438.8,78.4,49.3,41.6,8.72,178.9,346.9
Delhi,Delhi,2018-05-24,577.9,326.0,115.3,28.3,82.7,5.42,15.1,382.4
West Bengal,Kolkata,2018-05-24,570.2,87.3,14.6,13.8,92.6,2.2,82.2,414.2
Karnataka,Bangalore,2018-05-25,572.4,329.9,86.7,27.2,97.5,6.24,26.7,488.2
West Bengal,Kolkata,2018-05-25,51.1,245.5,86.1,3.9,14.0,0.6,124.9,29.9
Delhi,Delhi,2018-05-25,388.9,247.1,90.8,46.0,43.2,1.08,82.8,416.1
Delhi,Delhi,2018-05-26,114.2,125.1,121.7,17.0,24.6,4.23,148.3,167.8
West Bengal,Kolkata,2018-05-26,161.9,456.0,3.3,47.1,26.9,8.37,111.6,239.9
Karnataka,Bangalore,2018-05-26,466.4,485.5,28.7,39.3,71.9,4.36,164.7,473.6
Delhi,Delhi,2018-05-27,418.5,479.4,85.6,0.9,4.0,2.27,76.9,359.8
West Bengal,Kolkata,2018-05-27,267.7,28.3,60.3,48.1,20.1,5.39,143.7,105.9
Karnataka,Bangalore,2018-05-27,46.0,390.5,124.3,44.4,80.3,3.24,118.1,260.0
West Bengal,Kolkata,2018-05-28,327.0,149.0,94.2,11.2,65.4,3.62,122.2,179.3
Karnataka,Bangalore,2018-05-28,441.3,495.7,118.4,30.0,29.2,0.19,7.1,167.4
Delhi,Delhi,2018-05-28,210.0,124.0,116.4,18.5,39.9,5.51,72.6,319.9
Delhi,Delhi,2018-05-29,101.9,76.7,101.7,11.6,53.8,8.85,106.2,476.8
West Bengal,Kolkata,2018-05-29,442.4,226.3,126.2,43.0,80.0,0.51,128.5,162.7
Karnataka,Bangalore,2018-05-29,202.2,232.7,76.5,26.3,95.1,5.97,180.0,94.5
Delhi,Delhi,2018-05-30,255.9,475.4,109.5,33.2,4.8,2.6,122.6,66.3
West Bengal,Kolkata,2018-05-30,334.4,8.6,125.3,23.8,35.5,4.68,24.0,262.9
Karnataka,Bangalore,2018-05-30,354.6,420.2,13.3,6.1,94.7,4.25,112.7,185.2
Karnataka,Bangalore,2018-05-31,408.5,266.5,90.5,41.4,22.6,7.81,132.7,378.9
Delhi,Delhi,2018-05-31,320.6,360.1,128.5,1.3,41.0,8.32,138.3,17.0
West Bengal,Kolkata,2018-05-31,192.5,350.6,138.8,40.5,77.1,0.62,184.8,85.5
Karnataka,Bangalore,2018-06-01,235.5,433.7,52.0,36.7,53.9,3.11,157.9,119.5
West Bengal,Kolkata,2018-06-01,514.8,252.5,105.5,48.1,46.9,2.16,47.6,291.7
Delhi,Delhi,2018-06-01,512.9,488.5,55.0,48.3,94.1,1.58,138.7,27.0
Delhi,Delhi,2018-06-02,348.9,197.0,30.8,19.3,70.6,7.81,118.5,76.9
West Bengal,Kolkata,2018-06-02,329.0,86.8,147.7,6.2,80.5,8.02,60.2,168.9
Karnataka,Bangalore,2018-06-02,160.8,415.5,127.4,13.4,36.6,5.39,80.1,402.1
Delhi,Delhi,2018-06-03,508.6,203.1,131.3,4.2,17.5,0.58,45.3,466.8
West Bengal,Kolkata,2018-06-03,473.5,129.9,27.4,38.5,58.5,3.7,129.0,212.6
Karnataka,Bangalore,2018-06-03,188.8,90.6,131.1,25.7,46.5,1.57,146.4,3.5
West Bengal,Kolkata,2018-06-04,162.7,71.7,128.1,44.0,87.8,1.15,162.5,493.5
Karnataka,Bangalore,2018-06-04,511.4,371.7,107.0,10.0,3.0,9.36,1.2,193.3
Delhi,Delhi,2018-06-04,574.3,182.7,78.4,36.7,66.6,2.63,61.0,60.7
Delhi,Delhi,2018-06-05,560.7,276.0,70.7,37.2,51.8,1.18,179.2,447.8
West Bengal,Kolkata,2018-06-05,58.3,232.2,144.3,41.8,29.7,8.23,18.1,442.6
Karnataka,Bangalore,2018-06-05,261.1,472.1,64.4,1.8,98.6,7.19,187.7,278.1
Delhi,Delhi,2018-06-06,49.5,442.6,88.4,5.8,33.9,6.67,188.5,95.2
West Bengal,Kolkata,2018-06-06,403.3,471.8,8.3,12.2,17.3,8.53,108.2,322.9
Karnataka,Bangalore,2018-06-06,74.1,240.6,0.9,13.9,26.8,7.46,93.7,451.9
Karnataka,Bangalore,2018-06-07,235.8,387.7,142.4,45.5,87.6,8.35,156.6,58.5
Delhi,Delhi,2018-06-07,465.7,80.7,88.5,28.9,67.9,9.61,6.8,318.0
West Bengal,Kolkata,2018-06-07,475.2,34.2,70.8,17.3,34.1,8.66,181.7,463.2
West Bengal,Kolkata,2018-06-08,63.9,374.1,149.7,42.7,64.2,3.87,107.0,151.3
Karnataka,Bangalore,2018-06-08,16.0,169.0,88.2,6.1,68.0,1.49,182.2,418.7
Delhi,Delhi,2018-06-08,289.3,61.6,64.9,37.5,54.3,4.17,120.5,147.3
Karnataka,Bangalore,2018-06-09,55.4,408.0,101.3,36.0,97.0,7.23,63.6,489.7
West Bengal,Kolkata,2018-06-09,593.7,130.9,21.1,4.4,85.2,9.55,63.4,324.0
Delhi,Delhi,2018-06-09,185.4,90.8,46.8,39.8,22.3,4.19,185.4,466.5
Delhi,Delhi,2018-06-10,35.9,396.3,120.6,18.6,77.3,7.92,23.1,56.0
West Bengal,Kolkata,2018-06-10,406.8,354.2,32.1,48.3,26.3,2.09,121.1,395.7
Karnataka,Bangalore,2018-06-10,270.9,471.5,94.7,39.3,98.4,8.96,35.1,122.8
Delhi,Delhi,2018-06-11,160.6,230.6,45.2,17.4,44.8,6.3,42.5,270.7
West Bengal,Kolkata,2018-06-11,482.1,59.8,56.5,11.0,14.2,1.82,94.6,65.0
Karnataka,Bangalore,2018-06-11,157.2,396.7,25.3,9.9,15.1,6.53,137.4,479.8
West Bengal,Kolkata,2018-06-12,464.8,89.3,134.4,27.0,40.3,1.22,197.6,265.8
Karnataka,Bangalore,2018-06-12,275.1,179.7,94.4,15.7,82.0,0.41,126.6,463.5
Delhi,Delhi,2018-06-12,219.3,130.4,85.7,1.2,26.4,4.38,36.7,88.1
Delhi,Delhi,2018-06-13,570.8,337.5,73.2,24.0,98.6,0.96,97.0,309.2
West Bengal,Kolkata,2018-06-13,187.6,474.6,135.6,15.1,9.4,9.7,17.0,491.6
Karnataka,Bangalore,2018-06-13,338.5,466.4,57.1,13.7,70.1,4.17,79.1,426.9
Delhi,Delhi,2018-06-14,474.8,82.5,114.0,15.1,32.9,0.91,4.3,66.4
West Bengal,Kolkata,2018-06-14,213.4,286.4,16.9,41.5,11.5,4.74,84.2,487.4
Karnataka,Bangalore,2018-06-14,281.2,345.1,10.0,30.1,74.0,6.15,102.8,27.9
Karnataka,Bangalore,2018-06-15,56.4,414.7,146.6,12.7,59.9,3.31,49.0,439.6
Delhi,Delhi,2018-06-15,404.2,185.2,44.5,48.1,8.3,0.88,79.8,211.7
West Bengal,Kolkata,2018-06-15,463.6,18.0,67.2,35.8,38.0,5.23,198.4,489.9
Karnataka,Bangalore,2018-06-16,592.5,18.9,106.6,5.9,21.3,8.72,12.4,74.8
West Bengal,Kolkata,2018-06-16,151.7,176.0,55.3,17.7,39.9,3.89,8.0,275.2
Delhi,Delhi,2018-06-16,430.9,454.3,71.6,15.5,25.9,6.94,36.9,87.2
Delhi,Delhi,2018-06-17,488.8,187.2,104.4,7.3,83.4,3.14,91.9,455.3
West Bengal,Kolkata,2018-06-17,449.5,209.0,100.4,11.0,99.2,0.18,43.3,359.5
Karnataka,Bangalore,2018-06-17,411.1,158.9,86.5,37.3,6.8,9.45,178.3,487.4
Delhi,Delhi,2018-06-18,204.6,350.2,99.3,13.6,84.8,4.57,51.3,179.5
West Bengal,Kolkata,2018-06-18,355.7,290.0,96.8,28.9,42.6,5.2,2.7,219.5
Karnataka,Bangalore,2018-06-18,54.2,236.4,31.8,29.1,58.3,6.75,106.9,82.0
West Bengal,Kolkata,2018-06-19,32.3,448.7,11.1,45.5,76.2,6.21,8.7,446.2
Karnataka,Bangalore,2018-06-19,346.0,142.6,22.3,11.1,48.3,4.33,170.2,59.8
Delhi,Delhi,2018-06-19,369.0,381.2,73.7,25.0,89.5,3.79,50.9,291.2
Delhi,Delhi,2018-06-20,367.7,33.3,34.5,41.7,76.6,8.91,0.0,268.6
West Bengal,Kolkata,2018-06-20,169.6,440.8,74.4,3.7,37.3,4.96,141.4,173.7
Karnataka,Bangalore,2018-06-20,57.5,306.7,37.0,21.8,59.1,9.6,2.6,465.2
Delhi,Delhi,2018-06-21,419.0,348.1,78.3,34.8,19.6,4.98,154.6,244.5
West Bengal,Kolkata,2018-06-21,275.0,16.6,41.7,27.4,91.7,3.41,111.6,159.2
Karnataka,Bangalore,2018-06-21,589.3,310.8,7.3,4.8,87.9,1.36,119.0,319.3
Karnataka,Bangalore,2018-06-22,503.8,494.4,90.9,33.7,16.7,4.53,185.8,133.5
Delhi,Delhi,2018-06-22,25.2,487.3,73.1,5.7,75.0,8.02,48.0,167.1
West Bengal,Kolkata,2018-06-22,202.0,213.6,12.9,2.7,60.2,9.42,159.7,382.8
Karnataka,Bangalore,2018-06-23,455.3,42.6,20.8,29.6,38.9,6.52,198.5,412.0
West Bengal,Kolkata,2018-06-23,103.7,349.8,76.6,13.9,31.7,5.02,110.5,19.9
Delhi,Delhi,2018-06-23,483.4,52.5,46.7,0.7,22.2,3.4,167.6,372.4
Delhi,Delhi,2018-06-24,106.7,262.2,70.9,11.1,28.4,6.92,89.3,252.6
West Bengal,Kolkata,2018-06-24,533.8,341.1,83.7,5.0,55.2,3.12,64.2,149.9
Karnataka,Bangalore,2018-06-24,77.1,294.8,98.1,43.6,31.2,8.48,198.8,152.4
Delhi,Delhi,2018-06-25,211.7,470.3,136.0,16.4,46.8,4.6,181.7,108.9
West Bengal,Kolkata,2018-06-25,106.4,279.3,43.8,14.1,2.9,3.2,2.3,56.9
Karnataka,Bangalore,2018-06-25,233.1,240.7,55.6,2.9,26.8,4.88,110.9,216.6
West Bengal,Kolkata,2018-06-26,37.8,123.8,0.9,28.2,34.7,4.27,131.1,116.7
Karnataka,Bangalore,2018-06-26,317.6,120.0,130.4,30.8,98.5,4.25,8.0,325.7
Delhi,Delhi,2018-06-26,361.4,223.9,91.0,6.1,40.5,9.89,175.5,287.4
Delhi,Delhi,2018-06-27,206.6,76.8,39.4,39.7,90.4,5.52,53.9,361.3
West Bengal,Kolkata,2018-06-27,391.3,254.2,70.6,35.4,66.5,1.16,38.9,207.2
Karnataka,Bangalore,2018-06-27,570.5,205.6,105.6,26.3,94.8,2.07,163.7,243.3
Delhi,Delhi,2018-06-28,441.4,409.9,22.2,6.7,94.2,7.53,59.6,354.7
West Bengal,Kolkata,2018-06-28,275.3,301.2,27.9,22.0,71.9,4.47,196.6,224.3
Karnataka,Bangalore,2018-06-28,507.6,148.4,8.8,17.6,89.5,0.62,49.4,185.5
Karnataka,Bangalore,2018-06-29,51.1,350.9,54.8,6.4,31.4,9.63,39.9,412.5
Delhi,Delhi,2018-06-29,252.4,234.9,75.0,3.9,27.6,7.27,79.9,30.5
West Bengal,Kolkata,2018-06-29,586.0,489.7,132.0,41.5,78.1,6.06,193.4,495.2
Karnataka,Bangalore,2018-06-30,195.0,202.5,26.0,9.9,72.7,1.85,26.8,167.9
West Bengal,Kolkata,2018-06-30,27.4,346.3,140.9,2.2,75.6,0.98,194.3,130.8
Delhi,Delhi,2018-06-30,296.4,133.1,96.8,42.3,23.2,4.12,160.4,371.1
Delhi,Delhi,2018-07-01,272.1,228.6,9.7,5.3,67.1,9.16,137.2,110.4
West Bengal,Kolkata,2018-07-01,178.4,372.3,43.5,12.7,95.4,5.81,157.0,94.7
Karnataka,Bangalore,2018-07-01,597.3,399.2,42.0,15.0,43.3,1.22,58.2,55.4
Delhi,Delhi,2018-07-02,97.6,139.6,45.4,48.7,54.8,0.72,107.8,389.4
West Bengal,Kolkata,2018-07-02,185.2,363.4,69.6,47.4,93.3,4.06,89.4,389.6
Karnataka,Bangalore,2018-07-02,557.1,365.8,141.0,47.0,82.2,9.42,92.4,229.5
West Bengal,Kolkata,2018-07-03,378.8,343.8,21.1,0.6,43.3,7.89,132.5,385.3
Karnataka,Bangalore,2018-07-03,424.3,133.7,113.4,13.1,60.6,4.45,155.5,217.4
Delhi,Delhi,2018-07-03,359.6,73.9,63.7,6.5,82.8,4.79,12.8,87.7
Delhi,Delhi,2018-07-04,297.0,346.7,94.1,37.9,58.4,2.56,159.8,416.8
West Bengal,Kolkata,2018-07-04,280.5,201.6,128.0,33.0,73.2,0.48,123.6,394.2
Karnataka,Bangalore,2018-07-04,337.1,273.9,3.3,35.3,18.4,8.45,59.6,214.0
Delhi,Delhi,2018-07-05,159.3,365.7,116.5,31.0,30.7,0.82,150.0,90.4
West Bengal,Kolkata,2018-07-05,587.1,488.0,96.5,2.4,28.1,3.83,187.1,119.7
Karnataka,Bangalore,2018-07-05,361.0,161.3,27.7,11.9,0.5,1.56,152.7,158.9
Karnataka,Bangalore,2018-07-06,257.8,253.0,61.0,21.7,11.9,7.1,191.0,155.0
Delhi,Delhi,2018-07-06,448.9,279.0,111.5,22.4,7.1,6.12,187.5,340.9
West Bengal,Kolkata,2018-07-06,112.7,163.9,67.9,2.5,56.2,2.2,150.2,416.9
West Bengal,Kolkata,2018-07-07,274.7,176.4,10.5,20.3,15.8,8.49,166.3,3.7
Karnataka,Bangalore,2018-07-07,75.8,72.6,67.9,20.4,43.1,7.52,69.9,319.1
Delhi,Delhi,2018-07-07,227.6,454.3,25.6,22.0,70.5,3.55,58.9,192.9
Delhi,Delhi,2018-07-08,506.5,227.8,15.5,4.5,22.6,2.8,114.7,45.6
West Bengal,Kolkata,2018-07-08,239.6,448.0,146.0,49.7,34.0,6.18,88.6,31.3
Karnataka,Bangalore,2018-07-08,262.7,398.5,59.0,5.2,44.7,4.36,4.0,409.4
Delhi,Delhi,2018-07-09,226.4,465.4,48.7,33.7,68.7,5.62,141.6,441.2
West Bengal,Kolkata,2018-07-09,154.1,58.1,93.3,46.4,69.8,0.97,17.6,316.4
Karnataka,Bangalore,2018-07-09,24.6,327.6,80.1,44.8,23.1,1.05,56.8,98.3
West Bengal,Kolkata,2018-07-10,77.4,397.8,12.2,14.6,56.3,0.8,41.6,122.5
Karnataka,Bangalore,2018-07-10,292.8,406.0,73.1,43.4,24.4,7.73,190.9,69.1
Delhi,Delhi,2018-07-10,322.8,93.1,95.1,31.6,35.9,6.88,109.1,483.0
Delhi,Delhi,2018-07-11,291.1,352.0,71.3,42.6,70.0,7.96,43.4,165.1
West Bengal,Kolkata,2018-07-11,239.1,86.1,17.3,3.8,27.6,7.33,92.0,172.6
Karnataka,Bangalore,2018-07-11,151.7,312.6,127.6,37.5,12.3,0.37,48.4,426.5
Delhi,Delhi,2018-07-12,119.6,129.5,46.4,34.4,63.5,6.95,188.7,477.7
West Bengal,Kolkata,2018-07-12,338.7,283.3,32.5,46.9,45.6,0.55,145.0,199.1
Karnataka,Bangalore,2018-07-12,201.0,433.5,84.3,27.1,22.4,0.58,23.1,26.0
Karnataka,Bangalore,2018-07-13,25.1,39.1,1.9,0.2,97.4,5.93,196.4,225.3
Delhi,Delhi,2018-07-13,330.2,165.0,39.5,41.2,96.7,4.36,167.4,48.3
West Bengal,Kolkata,2018-07-13,74.3,280.4,87.4,9.8,83.3,2.39,80.7,416.1
Karnataka,Bangalore,2018-07-14,59.7,400.8,149.5,16.9,24.5,7.28,47.5,268.7
West Bengal,Kolkata,2018-07-14,222.2,496.2,50.1,45.3,37.3,2.15,5.3,41.3
Delhi,Delhi,2018-07-14,6.2,141.5,70.8,49.6,34.1,8.37,152.1,281.9
Delhi,Delhi,2018-07-15,507.3,279.6,23.5,42.3,72.6,9.55,145.4,101.3
West Bengal,Kolkata,2018-07-15,596.0,133.7,5.1,24.5,57.9,6.64,110.6,253.1
Karnataka,Bangalore,2018-07-15,466.0,375.7,140.1,43.3,15.2,2.39,88.5,240.5
Delhi,Delhi,2018-07-16,301.2,24.8,138.4,34.2,89.6,3.07,70.3,16.1
West Bengal,Kolkata,2018-07-16,341.5,309.9,103.7,30.0,26.2,8.67,190.6,179.1
Karnataka,Bangalore,2018-07-16,456.2,19.3,36.0,26.2,11.6,8.1,160.6,446.6
West Bengal,Kolkata,2018-07-17,113.2,235.4,70.9,26.1,87.9,6.48,184.5,451.4
Karnataka,Bangalore,2018-07-17,224.3,353.8,62.8,20.3,83.4,0.58,8.2,94.1
Delhi,Delhi,2018-07-17,527.1,392.3,52.4,4.1,70.9,7.59,56.5,198.6
Delhi,Delhi,2018-07-18,73.1,113.2,133.4,30.3,16.5,5.34,146.1,442.7
West Bengal,Kolkata,2018-07-18,422.3,241.7,122.7,12.8,50.4,2.65,51.3,5.9
Karnataka,Bangalore,2018-07-18,78.9,457.3,149.0,20.7,60.8,3.69,190.1,303.9
Delhi,Delhi,2018-07-19,489.0,283.2,48.3,43.4,37.8,9.02,160.6,385.4
West Bengal,Kolkata,2018-07-19,255.3,136.5,76.4,37.7,68.4,5.05,99.8,452.9
Karnataka,Bangalore,2018-07-19,65.3,415.3,18.2,16.0,33.6,4.41,144.3,311.8
Karnataka,Bangalore,2018-07-20,281.3,410.7,44.8,23.7,43.9,2.5,156.2,14.2
Delhi,Delhi,2018-07-20,129.3,415.8,125.1,11.4,54.7,4.98,181.8,213.3
West Bengal,Kolkata,2018-07-20,512.0,76.4,39.1,6.7,78.6,7.12,113.1,63.7
Karnataka,Bangalore,2018-07-21,352.7,426.0,92.7,8.5,18.5,0.13,0.3,88.6
West Bengal,Kolkata,2018-07-21,44.1,454.3,112.6,22.5,75.6,9.89,74.4,428.5
Delhi,Delhi,2018-07-21,321.9,228.9,88.9,24.9,2.2,6.92,63.4,378.3
Delhi,Delhi,2018-07-22,276.4,171.3,148.4,47.2,79.4,8.96,69.3,240.5
West Bengal,Kolkata,2018-07-22,593.2,10.6,35.0,8.1,58.5,5.6,116.8,369.6
Karnataka,Bangalore,2018-07-22,183.7,77.8,136.5,10.3,79.3,1.97,101.6,333.1
Delhi,Delhi,2018-07-23,198.5,399.2,135.5,2.6,82.5,9.32,167.8,379.9
West Bengal,Kolkata,2018-07-23,468.2,148.1,48.5,27.1,7.4,4.07,125.3,279.5
Karnataka,Bangalore,2018-07-23,526.4,73.7,73.3,0.6,53.5,0.75,18.7,67.9
West Bengal,Kolkata,2018-07-24,445.3,486.5,98.6,28.8,57.7,5.99,91.6,167.3
Karnataka,Bangalore,2018-07-24,292.7,82.9,52.5,15.1,59.7,6.24,40.1,20.9
Delhi,Delhi,2018-07-24,77.0,97.9,36.9,26.3,21.1,5.19,96.8,468.6
Delhi,Delhi,2018-07-25,86.5,2.8,1.2,46.6,44.7,7.64,191.8,156.2
West Bengal,Kolkata,2018-07-25,61.9,104.4,1.7,22.9,6.3,0.31,175.4,302.1
Karnataka,Bangalore,2018-07-25,512.1,202.6,42.2,36.5,58.0,7.51,96.3,6.5
Delhi,Delhi,2018-07-26,6.2,234.8,82.8,7.6,78.4,0.6,6.3,100.9
West Bengal,Kolkata,2018-07-26,476.6,449.2,123.2,41.3,78.5,9.25,68.5,335.4
Karnataka,Bangalore,2018-07-26,384.0,94.1,85.6,14.6,65.0,9.07,117.7,453.4
Karnataka,Bangalore,2018-07-27,546.6,70.7,49.2,4.6,19.5,8.32,172.7,317.8
Delhi,Delhi,2018-07-27,543.9,0.2,24.1,38.2,17.3,0.07,177.1,156.9
West Bengal,Kolkata,2018-07-27,550.3,183.1,120.7,5.9,8.1,5.72,11.4,338.1
Karnataka,Bangalore,2018-07-28,355.4,424.2,104.7,31.4,39.4,7.79,178.2,175.6
West Bengal,Kolkata,2018-07-28,311.8,345.4,125.5,26.7,78.5,0.35,10.8,93.3
Delhi,Delhi,2018-07-28,195.0,37.8,119.9,48.8,55.8,3.09,99.0,100.7
Delhi,Delhi,2018-07-29,519.5,336.0,145.2,16.2,84.0,2.38,15.9,414.8
West Bengal,Kolkata,2018-07-29,37.1,159.5,1.2,8.4,11.1,3.54,6.6,344.4
Karnataka,Bangalore,2018-07-29,12.4,306.6,127.0,40.4,5.5,4.32,105.2,242.2
Delhi,Delhi,2018-07-30,24.5,148.1,63.7,19.1,30.5,2.15,140.9,420.7
West Bengal,Kolkata,2018-07-30,552.9,23.1,37.0,39.0,51.4,6.61,85.5,351.2
Karnataka,Bangalore,2018-07-30,314.1,409.1,3.3,22.0,5.8,1.16,125.7,195.4
West Bengal,Kolkata,2018-07-31,525.8,203.7,101.8,46.7,31.6,5.56,71.4,393.7
Karnataka,Bangalore,2018-07-31,441.7,332.2,134.1,10.8,27.6,1.63,116.5,222.8
Delhi,Delhi,2018-07-31,62.0,353.4,2.7,39.5,52.4,1.8,161.9,358.3
Delhi,Delhi,2018-08-01,396.3,192.4,143.0,24.5,33.0,5.49,159.3,411.6
West Bengal,Kolkata,2018-08-01,126.8,306.7,108.2,43.0,96.5,1.24,191.9,164.2
Karnataka,Bangalore,2018-08-01,408.3,462.1,100.0,2.0,4.8,4.59,195.7,263.0
Delhi,Delhi,2018-08-02,348.2,423.9,84.9,34.4,39.7,3.28,131.2,78.2
West Bengal,Kolkata,2018-08-02,109.5,355.3,70.2,26.2,86.7,8.27,191.5,17.1
Karnataka,Bangalore,2018-08-02,172.2,113.2,128.6,28.0,4.7,7.99,6.3,191.1
Karnataka,Bangalore,2018-08-03,567.4,461.5,87.4,31.1,83.9,7.17,42.7,5.0
Delhi,Delhi,2018-08-03,401.8,108.5,46.3,0.5,80.8,6.35,21.5,310.2
West Bengal,Kolkata,2018-08-03,508.3,388.1,31.1,41.4,28.1,2.95,5.0,200.2
West Bengal,Kolkata,2018-08-04,429.3,379.4,54.5,31.4,51.0,1.81,150.5,204.3
Karnataka,Bangalore,2018-08-04,506.5,365.5,114.9,15.1,56.2,7.61,173.9,280.7
Delhi,Delhi,2018-08-04,226.8,298.9,62.5,19.9,89.5,8.85,28.4,394.9
Karnataka,Bangalore,2018-08-05,260.0,282.5,66.7,41.3,31.0,3.52,159.7,142.3
West Bengal,Kolkata,2018-08-05,542.2,467.4,13.2,11.4,32.6,9.54,16.8,147.2
Delhi,Delhi,2018-08-05,362.7,489.6,49.3,13.7,43.2,2.59,163.9,362.8
Delhi,Delhi,2018-08-06,40.3,444.9,21.0,45.4,49.6,9.41,48.4,25.2
West Bengal,Kolkata,2018-08-06,478.0,274.8,54.8,5.9,88.5,7.49,174.1,417.8
Karnataka,Bangalore,2018-08-06,26.7,171.3,86.1,40.4,25.2,1.09,173.6,3.8
Delhi,Delhi,2018-08-07,542.6,31.2,120.1,6.4,20.2,8.1,91.0,385.4
West Bengal,Kolkata,2018-08-07,588.4,177.8,121.6,49.8,1.5,1.21,26.0,100.3
Karnataka,Bangalore,2018-08-07,366.5,243.0,146.4,44.3,58.0,7.25,52.9,442.1
West Bengal,Kolkata,2018-08-08,143.0,353.5,80.1,38.9,9.9,9.99,101.4,425.1
Karnataka,Bangalore,2018-08-08,472.1,490.7,103.5,13.3,0.6,7.87,180.1,448.7
Delhi,Delhi,2018-08-08,281.3,364.5,68.3,36.3,85.9,2.83,180.4,460.0
Delhi,Delhi,2018-08-09,21.1,476.8,136.0,44.3,78.1,2.32,173.5,137.2
West Bengal,Kolkata,2018-08-09,319.4,65.7,40.8,17.9,78.4,8.42,83.2,71.3
Karnataka,Bangalore,2018-08-09,486.0,211.1,84.1,10.9,51.9,3.91,8.3,80.3
Delhi,Delhi,2018-08-10,526.6,262.6,23.0,28.8,15.9,1.04,113.2,3.6
West Bengal,Kolkata,2018-08-10,540.1,219.7,37.7,39.8,19.1,3.39,145.9,407.1
Karnataka,Bangalore,2018-08-10,186.1,454.2,3.0,39.6,34.4,0.88,183.5,58.8
